"csb","date","age_class","n_palu","pev","runoff","humidity","windspeed","aod","fireProp","prop_flood","rain_mm","temp_c","vill_evi","vill_mndwi","vill_ndwigao","prop_res","prop_rice","wealth_score","csb_dist","med_build_100m","mean_twi","mean_twi_rice","prop_sink","elevation","streamDist","animal","edu_prim","imp_latrine","imp_water","kitchen_inside","net_p2","rotavirus","wealth_index","pop","csb_X","csb_Y","csb_type","base_intervention","time_to_district","fee_reim","comm_prog","csb_staff"
"CSB2 RANOMAFANA","2019-07-01","u5",2,9.04790749242015,2.44208634260144,0.00972328197024389,3.45281381373364,0.108200920886648,0,0.152490606915639,12.0155505384903,16.7306047366956,0.450264254683328,-0.564156250977812,0.268770079789894,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2685,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2019-08-01","u5",0,13.3834756340673,1.10369152846944,0.0096927382844795,3.40069976169463,0.0981870634448877,0,0.203586913036233,2.53100551806082,18.6753722584432,0.441388900229756,-0.558084922740434,0.240162314913205,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2688,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2019-09-01","u5",0,11.8085474886952,0.909872671378705,0.0107213118153751,3.69131409629306,0.196623026432638,0.0109579755987347,0.25944379269916,30.5940644631407,20.2824984752984,0.443903609514026,-0.549943364824312,0.211074526399522,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2694,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2019-10-01","u5",0,15.957707368318,0.869950634059013,0.0120640751091432,3.49477197268291,0.340256596403988,0.008119503835633,0.293895180677656,57.384705223002,22.7603167252516,0.460593432754364,-0.540454068830888,0.185193628061271,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2698,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2019-11-01","u5",0,17.1596295082171,1.58861038382595,0.0133409563203863,3.42206267931653,0.224825436176005,0.0688477844477237,0.314219115518714,158.705679063082,23.4840773852987,0.488384579308481,-0.533422188365645,0.187210486215127,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2702,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2019-12-01","u5",8,16.0986275740532,1.38410881172827,0.0141449828756399,3.87342664490127,0.143610934872669,0.0138951649344781,0.315176903033893,194.8775872692,23.3971522981936,0.518523270607266,-0.529956494547908,0.230706763738368,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2708,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-01-01","u5",42,13.4470168184341,4.79848216382872,0.0142528143420431,3.50019078300858,0.152817858852452,0,0.29444926900176,322.631525496983,22.3633862736858,0.540947297722115,-0.529962930180661,0.275933675150927,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2711,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-02-01","u5",37,12.2131171640248,7.79561398403204,0.0142320813940097,3.65309626592196,0.102970547634889,0,0.262416809410587,170.676164611992,21.7491141864177,0.542044500399775,-0.534227471611207,0.291802065137393,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2716,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-03-01","u5",80,10.4397048195289,7.93477968810515,0.0145103897309667,4.04166704264768,0.136323005903517,0,0.223523475219807,72.1939754116346,21.1300376380537,0.524097232585379,-0.542924259848592,0.290659684996743,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2721,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
"CSB2 RANOMAFANA","2020-04-01","u5",67,8.94806203332723,4.72869743739687,0.0133070005901482,3.8267648852098,0.196284383581719,0,0.174316391353456,0,20.3146300143225,0.499359364732349,-0.552833205702302,0.289756567009712,0.0349443867814116,0.0566316855963603,1.09255198395688,6.37204704446529,31.25,6.40507066401303,8.86347419124383,0.0559190330746712,628.685617103984,0.462967955780688,0.646745005421739,0.916410792580399,0.738024690828742,0.379878486260087,0.688919839508723,0.286936743716207,0.10764987043788,3.91456921703258,2724,47.4550882997013,-21.2581142025963,"CSB2",1,0.55,1,1,1
